ID      	faithfulness   
133     	0.77857421067628
134     	0.7615560789903005
135     	0.75899821271499
136     	0.7548190159723163
137     	0.7924629504030402
138     	0.7399130778180228
139     	0.8029262088239193
140     	0.7770143357607034
141     	0.8121037063273516
142     	0.8195490011802087
143     	0.7637924551963806
144     	0.7984207444466077
145     	0.7364812727485385
146     	0.7740115553140641
147     	0.7668524072928862
148     	0.7887334277232488
149     	0.7184948772192001
150     	0.7883594127801749
151     	0.7912541542734418
152     	0.7687910114015851
153     	0.7919991096624961
154     	0.7822922549464486
155     	0.7560381790002187
156     	0.7791860316480909
157     	0.8013264712962237
158     	0.7598224024881016
159     	0.7952892917853135
160     	0.816231061111797
161     	0.7437397870752547
162     	0.7990913005436168
163     	0.7996939184765021
164     	0.8296471075578169
165     	0.7717231065034866
166     	0.807472749189897
167     	0.801074157742893
168     	0.8345659045236451
169     	0.8061658375793033
170     	0.7390584763553407
171     	0.7750973078337583
172     	0.7783492412418127
173     	0.7542098760604858
174     	0.7940543542305628
175     	0.8485603700665867
176     	0.7721980086394719
177     	0.7890508472919464
178     	0.773654243350029
179     	0.8499175151189168
180     	0.7702816016972065
181     	0.7628651383248243
182     	0.7653114371574842
183     	0.7654239005512662
184     	0.7777620416421157
185     	0.760008824368318
186     	0.773096926510334
187     	0.8096085981680796
188     	0.8296924829483032
189     	0.727010577917099
190     	0.7569608572456572
191     	0.758588477184898
192     	0.7470394474895377
193     	0.7487327371324811
194     	0.802715961422239
195     	0.799055275591937
196     	0.7416340212027231
197     	0.8288390189409256
198     	0.746947364260753
199     	0.7751417886465788
200     	0.7381911197533975
201     	0.8023799336873568
202     	0.7625089353985257
203     	0.7964381765235554
204     	0.7737522061382022
205     	0.8146999528010687
206     	0.7773606272207366
207     	0.7745607703924179
208     	0.7741002930062157
209     	0.7635434908526284
210     	0.7462584264576435
211     	0.7578068027893702
212     	0.7729853093624115
213     	0.7935136394067244
214     	0.7341384376798358
215     	0.7905250804291831
216     	0.7890446815225813
217     	0.7507988539609042
218     	0.8166609663854946
219     	0.7955914106633928
220     	0.8169646832075986
221     	0.7724876284599305
222     	0.7516003753989935
223     	0.8113624735010995
224     	0.7595014851540327
225     	0.8059369944609128
226     	0.818163581765615
227     	0.8095559179782867
228     	0.7910882112654772
229     	0.7696721106767654
230     	0.7743401947346601
231     	0.7713587147494158
232     	0.7751317335800691
233     	0.7976598118742307
234     	0.7733144118235662
235     	0.8072366267442703
236     	0.7864530608057976
237     	0.8121369779109955
238     	0.7649707482619719
239     	0.8059273849834095
240     	0.7736844230781902
241     	0.7409733129399163
242     	0.781330787218534
243     	0.7977198250591755
244     	0.7058379713978086
245     	0.77074124581284
246     	0.7654620500711294
247     	0.816358016928037
248     	0.7498181081480451
249     	0.7704335216964994
250     	0.8156906000592492
251     	0.7997805706479333
252     	0.8247940923486438
253     	0.7711487369877952
254     	0.7938235312700271
255     	0.760293679104911
256     	0.7731187128358417
257     	0.8182196433727558
258     	0.7790405948956808
259     	0.7336338646709919
260     	0.724125973880291
261     	0.7714404314756393
262     	0.8177967137760587
263     	0.7900847544272741
264     	0.7797517826159795
265     	0.7832978914181391
266     	0.8148872933604501
267     	0.8045054003596306
268     	0.7826428905129432
269     	0.8056013418568505
270     	0.778490180006394
271     	0.7875090620734475
272     	0.8057452208466
273     	0.7739212877220578
274     	0.7708711524804434
275     	0.7421269550919533
276     	0.8101342064993722
277     	0.7741943448781967
278     	0.7292364510622892
279     	0.7602110683918
280     	0.8036090704527769
281     	0.7843437045812607
282     	0.7835289261170796
283     	0.7953520119190216
284     	0.7846611638863882
285     	0.7811053908533521
286     	0.8294815177267248
287     	0.7556705642491579
288     	0.8303524874723874
289     	0.7805305822537496
290     	0.7924486749938556
291     	0.8120713191373008
292     	0.7752388268709183
293     	0.7763180121779442
294     	0.7845110694567362
295     	0.7970982082188129
296     	0.799410899480184
297     	0.7840584102604125
298     	0.8144339897802898
299     	0.7898037400510576
300     	0.7814012009363908
301     	0.7548358092705408
302     	0.81652959722739
303     	0.8015515811741352
304     	0.7845285900614478
305     	0.7906554696651605
306     	0.767340668223121
307     	0.7707248330116272
308     	0.7532448789903096
309     	0.7896028293503655
310     	0.7913327505191167
311     	0.7977500503713434
312     	0.8019654005765915
313     	0.7928853396858487
314     	0.802205815911293
315     	0.7853066825440952
316     	0.810268544488483
317     	0.776011568804582
318     	0.7888139569097095
319     	0.8111395968331231
320     	0.8091924312439832
321     	0.7899549504121145
322     	0.8041787039149891
323     	0.7841127826408907
324     	0.7805196874671512
325     	0.8104915469884872
326     	0.7860381230711937
327     	0.7840963845903223
328     	0.7799201365560293
329     	0.8045412666267819
330     	0.771802632138133
331     	0.7801659256219864
332     	0.7999394718143675
333     	0.8014578904424395
334     	0.7367105205421862
335     	0.7806288301944733
336     	0.7939689417680105
337     	0.8178138368659549
338     	0.8101614183849759
339     	0.7487852722406387
340     	0.7658123237391313
341     	0.7858261529888425
342     	0.7688765699664751
343     	0.7715699740431525
344     	0.7637553047388792
345     	0.7600368749011647
346     	0.7501432734231154
347     	0.8190433979034424
348     	0.8236145205222644
349     	0.7955014169216156
350     	0.8101669507367271
351     	0.7869229108095169
352     	0.8193419392292316
353     	0.7904558735234397
354     	0.7873096946212981
355     	0.8126542590558529
356     	0.7849201758702596
357     	0.8503451744715372
358     	0.8396124422550202
359     	0.7625219479203225
360     	0.7754968520667818
361     	0.8154991282658144
362     	0.7970774645606676
363     	0.7427685856819153
364     	0.7681888358460532
365     	0.7976414296362135
366     	0.7734528928995132
367     	0.742088334126906
368     	0.7964500432664697
369     	0.8147137250219073
370     	0.7936946272850036
371     	0.7740455031394958
372     	0.7873922044580633
373     	0.7730147335678339
374     	0.8188538816240098
375     	0.7805244605988264
376     	0.7914902594956484
377     	0.7908795982599258
378     	0.7657419470223513
379     	0.7872743118893016
380     	0.7284961576972689
381     	0.7776933844600405
382     	0.775790847837925
383     	0.8078954542676607
384     	0.8193997383117676
385     	0.7942665706981312
386     	0.7535587744070933
387     	0.7521280765533447
388     	0.7965123388502333
389     	0.7481416299939155
390     	0.7424739584326744
391     	0.8266417682170868
392     	0.762318091733115
393     	0.7429843787103891
394     	0.8002224995030297
395     	0.7746305518916675
396     	0.7446612822157996
397     	0.7852291762828827
398     	0.8216965624264309
399     	0.8201368979432366
400     	0.7674214334951507
401     	0.806745958328247
402     	0.8011766565697533
403     	0.7332103563980623
404     	0.767988434433937
405     	0.7586698494851589
406     	0.8100786163256719
407     	0.7845953730019656
408     	0.813627941104082
409     	0.8215170448476617
410     	0.7594370678067207
411     	0.7530272283724376
412     	0.7919977307319641
413     	0.8026000450957905
414     	0.821758649746577
415     	0.8115343695337122
416     	0.7537992000579834
417     	0.799933984875679
418     	0.8185716052850087
419     	0.7814374499850802
420     	0.7700991686433554
421     	0.7519064261154695
422     	0.8112813550978899
423     	0.7844640364249548
424     	0.7491265926510096
425     	0.752642552057902
426     	0.7940864052091327
427     	0.7407236006110907
428     	0.8140821158885956
429     	0.7755624566759381
430     	0.827866565097462
431     	0.789469448002902
432     	0.7950123724612322
433     	0.7843519151210785
434     	0.7857868042257097
435     	0.8020013943314552
436     	0.7754814314345518
437     	0.7727386984560225
438     	0.7856434668813433
439     	0.7745874317792746
440     	0.7578281636039416
441     	0.8000619461139044
442     	0.7851792905065749
443     	0.7887618677182631
444     	0.7729134245051278
445     	0.7726060206239874
446     	0.8333223717553275
447     	0.7833359148353338
448     	0.7965382900502946
449     	0.7853001518683
450     	0.7941678464412689
451     	0.8002844710241664
452     	0.7967556383874681
453     	0.7849710192531347
454     	0.8073294593228234
455     	0.7503820402281625
456     	0.8068976295845849
457     	0.815787666119062
458     	0.7838187792471477
459     	0.7892351363386426
460     	0.8021599981519911
461     	0.8026342898607254
462     	0.7608368434011936
463     	0.781407362781465
464     	0.7572584847609202
465     	0.8074126782325598
466     	0.773424259490437
467     	0.8305637836456299
468     	0.749318889528513
469     	0.7620852589607239
470     	0.781353821977973
471     	0.8046087781588237
472     	0.7482980738083521
473     	0.8063161588377423
474     	0.8132759915156798
475     	0.7901363585676465
476     	0.7727006880136637
477     	0.7889135437352317
478     	0.8199753065903982
479     	0.8063239289654626
480     	0.778468967974186
481     	0.7808401472866535
482     	0.7866780459880829
483     	0.8034932102475848
484     	0.7624091974326542
485     	0.779232029403959
486     	0.8163219094276428
487     	0.8064980439164422
488     	0.7718158306346999
489     	0.7776589428003018
490     	0.763428963043473
491     	0.7864348143339157
492     	0.7395985467093331
493     	0.784536083539327
494     	0.8173020049929619
495     	0.7768241067727407
496     	0.7748027086257935
497     	0.8065347061915831
498     	0.8042997618516287
499     	0.7990771404334477
500     	0.7987841334607866
501     	0.7904579981284983
502     	0.7556101586669683
503     	0.7795201440652212
504     	0.8185077985891929
505     	0.7811425030231476
506     	0.7657211154699326
507     	0.7698725445402993
508     	0.7826616590221723
509     	0.763105178044902
510     	0.7648345636469978
511     	0.8049840331077576
512     	0.796838159362475
513     	0.7957736711416926
514     	0.8256774720820513
515     	0.7827476978302002
516     	0.7692961777959552
517     	0.7271681850155195
518     	0.7901054546236992
519     	0.7571634545922279
520     	0.762511637650038
521     	0.8011206537485123
522     	0.7929512006895882
523     	0.7701738849282265
524     	0.8112982412179311
525     	0.7776568382978439
526     	0.8311802645524343
527     	0.7765325548557135
528     	0.8024360973101395
529     	0.7883758892615637
530     	0.788253916161401
531     	0.7869215190410614
532     	0.7671794041991233
533     	0.7629877073424203
534     	0.7622906203780856
535     	0.761948861181736
536     	0.7519384473562241
537     	0.8164240213540884
538     	0.7794600062900119
539     	0.7654416014750799
540     	0.7855819951404225
541     	0.7854671031236649
542     	0.7917240228917863
543     	0.7900144251493307
544     	0.7967441772872751
545     	0.7841357412663373
546     	0.7972711126009623
547     	0.8086718705793222
548     	0.7700866853648966
549     	0.8167471358409295
550     	0.7791992033069784
551     	0.7650551681335156
552     	0.7878371361229155
553     	0.7903711780905723
554     	0.761639427807596
555     	0.8047697080506219
556     	0.7758500490869794
557     	0.7699824846707858
558     	0.8074544237719642
559     	0.7519827140495181
560     	0.7742077963692802
561     	0.7485888217176709
562     	0.8004947345365178
563     	0.791685993472735
564     	0.7768415680953434
565     	0.7308132786835942
566     	0.7871222645044327
567     	0.8015750279793372
568     	0.8012594829003016
569     	0.806542181968689
570     	0.7782785190003259
571     	0.8103784586374576
572     	0.7898649755451415
573     	0.7427086159586906
574     	0.7823346644639969
575     	0.7967062875628471
576     	0.7428450311223666
577     	0.7888449430465698
578     	0.7895692546259273
579     	0.7871637576156192
580     	0.7579945687736783
581     	0.7682151846587658
582     	0.8066592282719083
583     	0.8258986413478852
584     	0.7774574855963389
585     	0.7617402098008564
586     	0.8040745024170194
587     	0.8143758674462637
588     	0.8212061588253293
589     	0.7495933066714894
590     	0.7656925717989603
591     	0.783372398127209
592     	0.7679617085627147
593     	0.8138798800381747
594     	0.8233877515250986
595     	0.7863090525973927
596     	0.7967818514867262
597     	0.8254033816712243
598     	0.7956792579756843
599     	0.7800388837402518
600     	0.8005239384041892
601     	0.7464720647443425
602     	0.7956341455380121
603     	0.7881731937328974
604     	0.7518920985360941
605     	0.7678659508625666
606     	0.7901962076624235
607     	0.7627694805463155
608     	0.7567524846111026
609     	0.8005814254283905
610     	0.7662914970091411
611     	0.783435983317239
612     	0.7763293355703353
613     	0.8021908781745217
614     	0.8211663301501956
615     	0.771255471640163
616     	0.7973574129017916
617     	0.8165532770481977
618     	0.7553100089232127
619     	0.8317305828843798
620     	0.7542993016541004
621     	0.7857928849183596
622     	0.7456154525279999
623     	0.7801222673484257
624     	0.7894892046848933
625     	0.802255013336738
626     	0.7978637080926162
627     	0.7839618067849766
628     	0.7842741566044944
629     	0.7711688367029031
630     	0.7514558004008399
631     	0.8102154091000557
632     	0.7920910932800986
633     	0.7352446566025416
634     	0.8021615422688998
635     	0.7636824995279312
636     	0.7879108096423902
637     	0.7733544856309891
638     	0.8085206478834153
639     	0.7857078274091085
640     	0.7831216508691962
641     	0.785716520001491
642     	0.788890145975968
643     	0.7825415622104298
644     	0.7475792355835438
645     	0.7897880348292264
646     	0.7926894724369049
647     	0.803306343300002
648     	0.7676266187971289
649     	0.8074938723674188
650     	0.8048215170701345
651     	0.7829437201673334
652     	0.776418074965477
653     	0.7504020482301712
654     	0.7717756737362255
655     	0.7889334991574287
656     	0.8161233829127418
657     	0.7534926628524606
658     	0.8050083920359612
659     	0.801032597055802
660     	0.7653961889445782
661     	0.792174345917172
662     	0.7856423492942538
663     	0.8028320040967729
664     	0.8070642564977918
665     	0.8087293219107848
666     	0.7782741321457757
667     	0.7746238453047616
668     	0.7919707000255585
669     	0.7729928493499756
670     	0.7593945967299598
671     	0.7448941469192505
672     	0.7538550806542238
673     	0.7922915667295456
674     	0.7710759689410528
675     	0.7854581733544668
676     	0.7450653281476762
677     	0.7757983221249147
678     	0.7599651380018755
679     	0.7999777282987323
680     	0.7727008100066867
681     	0.7622906267642975
682     	0.7463141598484733
683     	0.8190505435833564
684     	0.8067275498594556
685     	0.8057664888245719
686     	0.770543709397316
687     	0.775057118672591
688     	0.7642158369223276
689     	0.8025730631568215
690     	0.7430841580033303
691     	0.7835346460342407
692     	0.7747347950935364
693     	0.7649756868680319
694     	0.758816289405028
695     	0.7702467739582062
696     	0.8338134917947981
697     	0.810153222896836
698     	0.8316132989194658
699     	0.7774853454186366
700     	0.7594556344879998
701     	0.773743235402637
702     	0.7841482595963911
703     	0.7700772926211357
704     	0.8507665163940854
705     	0.7877899270791274
706     	0.7629755416086742
707     	0.7722913275162379
708     	0.8177724546856351
709     	0.7875589111021587
710     	0.7639106810092926
711     	0.7751217656410657
712     	0.7915077885756125
713     	0.7740297499630187
714     	0.7891087681055069
715     	0.7613654868169264
716     	0.7429175674915314
717     	0.77435274209295
718     	0.7616395503282547
719     	0.8030272654511712
720     	0.8015348647649472
721     	0.8013377853415229
722     	0.7855069848398367
723     	0.7446007778247198
724     	0.7503954683031354
725     	0.8133917086654239
726     	0.7787081019745933
727     	0.8516810635725657
728     	0.7804174061332431
729     	0.7490641623735428
730     	0.7979047513670392
731     	0.7903164421970194
732     	0.7463791486289766
733     	0.7776019208961062
734     	0.789851884950291
735     	0.7450142022636201
736     	0.795645588865647
737     	0.7889842964135684
738     	0.7646440993994474
739     	0.7213025838136673
740     	0.8186648173464669
741     	0.7810346611908504
742     	0.7711443901062012
743     	0.7801082096993923
744     	0.7629007031520207
745     	0.7622073367238045
746     	0.7521099055355246
747     	0.7976691041673932
748     	0.783642278984189
749     	0.7985001636876
750     	0.7793536707758904
751     	0.8135102656152513
752     	0.8032328337430954
753     	0.7676892697811126
754     	0.8194396959410774
755     	0.8107431815429167
756     	0.7692570952432496
757     	0.8188937787826245
758     	0.8034296813938353
759     	0.8047938656348449
760     	0.7860479731770122
761     	0.7473585713993419
762     	0.8278168107454593
763     	0.7545728215149471
764     	0.7955850445561938
765     	0.7755357942410878
766     	0.7552830725908279
767     	0.7764394269748167
768     	0.773311177889506
769     	0.7963822765482796
770     	0.7590303735600578
771     	0.7548753172159195
772     	0.7987914776260202
773     	0.7611106932163239
774     	0.8270060067827051
775     	0.7887133712118323
776     	0.7741850806134087
777     	0.7490353601820329
778     	0.8045361328583497
779     	0.7614623031445912
780     	0.7837927575622287
781     	0.776315227150917
782     	0.75350271910429
783     	0.8494338656173033
784     	0.7989377602934837
785     	0.8004923462867737
786     	0.7932977332518651
787     	0.7913798920132897
788     	0.7649343818426132
789     	0.8022502991888258
790     	0.7230664054552715
791     	0.7980670134226481
792     	0.7860152231795448
793     	0.7527584152089225
794     	0.772685362233056
795     	0.817896263466941
796     	0.7505987156182528
797     	0.7863001028696696
798     	0.7828785949028455
799     	0.8249833339994604
800     	0.7781167589128017
801     	0.8022479861974716
802     	0.7824134066700935
803     	0.779810262076995
804     	0.7518205834286553
805     	0.7587843603558011
806     	0.75742925144732
807     	0.6984402297271622
808     	0.796477967252334
809     	0.7417709316526141
810     	0.8123346815506617
811     	0.8173604034460508
812     	0.8017134487628936
813     	0.7965345572341572
814     	0.804414386099035
815     	0.8415428168243833
816     	0.8360387086868286
817     	0.8041457516305587
818     	0.790695594889777
819     	0.7951137651999791
820     	0.7976016422112783
821     	0.7738573865758048
822     	0.7841812303433051
823     	0.7925675133099923
824     	0.8079233345660296
825     	0.7720314115285873
826     	0.7124425530433655
827     	0.7944424860179424
828     	0.7930054085122215
829     	0.7999627143144608
830     	0.7831311523914337
831     	0.7776759333080716
832     	0.7680746035443412
833     	0.776869175689561
834     	0.7504631366048541
835     	0.8074099471171697
836     	0.7208132177591324
837     	0.7677821755409241
838     	0.8047437843951312
839     	0.7639674530787901
840     	0.8001446320730097
841     	0.7741083319370563
842     	0.7921766394918616
843     	0.791874729774215
844     	0.761927301233465
845     	0.7977030937160764
846     	0.7851734039458361
847     	0.8030606603080576
848     	0.7938590115971036
849     	0.8128591288219799
850     	0.7991396205292808
851     	0.7815810274332762
852     	0.8127690274268389
853     	0.7807808899217181
854     	0.7854128465056419
855     	0.7796535616119703
856     	0.773740799476703
857     	0.783324001977841
858     	0.7991723309863697
859     	0.7607567374195371
860     	0.7983330599963665
861     	0.7622143152085218
862     	0.7928317094391043
863     	0.7832465080114511
864     	0.779951650235388
865     	0.7988924447979245
866     	0.8099322639978849
867     	0.7465405445545912
868     	0.7646102607250214
869     	0.8166650967164473
870     	0.802443809129975
871     	0.7752104683054818
872     	0.7536093890666962
873     	0.7865852332777448
874     	0.7854364845487807
875     	0.7887459080666304
876     	0.7944683217340045
877     	0.781673754637058
878     	0.7485322884537957
879     	0.8188221981892219
880     	0.7592850093330655
881     	0.7939172208309173
882     	0.7485024780035019
883     	0.801388843357563
884     	0.7923547675212225
885     	0.8092515224760229
886     	0.8271106985899118
887     	0.7496105879545212
888     	0.8054193416062523
889     	0.7579850275069475
890     	0.769435085929357
891     	0.7358244428267846
892     	0.7840486317873001
893     	0.8380571197379719
894     	0.8087961844035557
895     	0.7582938571770986
896     	0.7991273469395108
897     	0.7533516721291975
898     	0.7713778156500596
899     	0.8023572531011369
900     	0.7786082211467955
901     	0.7670803904533386
902     	0.7968597677018907
903     	0.7548638192506937
904     	0.777708888053894
905     	0.7904737227492862
906     	0.8561677932739258
907     	0.8187023184516213
908     	0.7939094034108248
909     	0.7897703975439072
910     	0.745202417174975
911     	0.7948383920722537
912     	0.7872842672196302
913     	0.7598233570655187
914     	0.8044327551668341
915     	0.7923811359537972
916     	0.7768202394247055
917     	0.7600735707415475
918     	0.7607069719921459
919     	0.8168473067608747
920     	0.748851742881995
921     	0.7937522449276664
922     	0.771888615993353
923     	0.7892705968448094
924     	0.8056788345177969
925     	0.756904650065634
926     	0.7627096405396094
927     	0.7914341268214312
928     	0.7545664597016114
929     	0.7963516391240634
930     	0.7514180872175429
931     	0.8503200590610505
932     	0.8299910591708289
933     	0.8303236880085685
934     	0.7880093571212556
935     	0.8011999768870217
936     	0.8182241533483777
937     	0.7718765735626221
938     	0.7982378254334132
939     	0.7422950528562069
940     	0.7818051464855671
941     	0.7722116440534592
942     	0.7515529808070924
943     	0.7506550732586119
944     	0.7921289164911617
945     	0.7704190522432327
946     	0.8034900956683688
947     	0.8455173644152555
948     	0.8027586506472694
949     	0.7899144738912582
950     	0.7739240825176239
951     	0.8042441556851069
952     	0.7997378334403038
953     	0.8581870656747085
954     	0.7704347033392299
955     	0.8129420694377687
956     	0.7763888373970985
957     	0.7847272726622495
958     	0.7758714881810275
959     	0.7740983473403114
960     	0.7669997865503485
961     	0.7791195329692628
962     	0.7904830376307169
963     	0.7755223587155342
964     	0.8055120259523392
965     	0.7898363598755428
966     	0.7545361761003733
967     	0.7758951683839163
968     	0.7576288337057288
969     	0.7532236192907605
970     	0.7792717218399048
971     	0.797408993045489
972     	0.8017116572175708
973     	0.759957856602139
974     	0.7856234200298786
975     	0.7415476009249687
976     	0.7773895355371329
977     	0.8265119360552894
978     	0.7500649818352291
979     	0.7089916403804507
980     	0.7929705874277995
981     	0.8257571075643811
982     	0.7877098023891449
983     	0.7254495663302285
984     	0.7537202358245849
985     	0.7413464188575745
986     	0.7528611388471391
987     	0.8047478348016739
988     	0.7989713975361415
989     	0.7924962515632311
990     	0.7400660537756406
991     	0.783893517085484
992     	0.7956583563770566
993     	0.8163317171010104
994     	0.7945770759667669
995     	0.7372171144400325
996     	0.8180866986513138
997     	0.8465255363421007
998     	0.762583698738705
999     	0.790082358651691
1000    	0.784562732685696
1001    	0.7653872405107205
1002    	0.7960033457387578
1003    	0.7897421032190323
1004    	0.8004776196820396
1005    	0.787762938067317
1006    	0.7484506877760092
1007    	0.7390621304512024
1008    	0.7927773401141167
1009    	0.7954412400722504
1010    	0.7901123836636543
1011    	0.7929219504197439
1012    	0.7897392378913032
1013    	0.7879976679881414
1014    	0.7730209912572589
1015    	0.7522927622000376
1016    	0.7721546391646067
1017    	0.8024075445201662
1018    	0.770741891529825
1019    	0.7999458938837052
1020    	0.7759478622012668
1021    	0.8086853069918496
1022    	0.7345989021387967
1023    	0.7712260612419674
1024    	0.7729356097323554
1025    	0.7498134119170052
1026    	0.7687851736942927
1027    	0.8026953538258871
1028    	0.7744766610364119
1029    	0.8228560663186587
1030    	0.7745395483715194
1031    	0.78446088043543
1032    	0.7875980654588113
1033    	0.8186125823042609
1034    	0.7962260286916386
1035    	0.7772530669515784
1036    	0.7848702354563607
1037    	0.7905519604682922
1038    	0.8019884780049324
1039    	0.7807982645251534
1040    	0.7671149510603684
1041    	0.7550025267733468
1042    	0.7834765844874911
1043    	0.7933321396509806
1044    	0.7886720108134406
1045    	0.7739234536886215
1046    	0.792417680987945
1047    	0.7741537392139435
1048    	0.7850575979266848
1049    	0.7783462490354266
1050    	0.7552799965654101
1051    	0.7838339039257595
1052    	0.7517147683180295
1053    	0.7987121897084373
1054    	0.7981769426001443
1055    	0.7338549180163277
1056    	0.7781094813888724
1057    	0.7927265581157472
1058    	0.7994548742260251
1059    	0.760678408401353
1060    	0.7744456274168832
1061    	0.7880583196878433
1062    	0.823947936296463
1063    	0.7837538684789951
1064    	0.7335054373199289
1065    	0.76585238088261
1066    	0.8086477450349114
1067    	0.8009954380492369
1068    	0.7733047250658274
1069    	0.7821140723923842
1070    	0.7678650915622711
1071    	0.7513326331973076
1072    	0.7890221998095512
1073    	0.7553157970309258
1074    	0.7311397857136197
1075    	0.7945646792650223
1076    	0.7607251730832186
1077    	0.8261943217366934
1078    	0.8061943245785577
1079    	0.787194488304002
1080    	0.7618047048648199
1081    	0.7905992103947533
1082    	0.7956894834836324
1083    	0.7695345742007097
1084    	0.7724131759670045
1085    	0.7963875887485651
1086    	0.7609650811978749
1087    	0.8082672411745245
1088    	0.7893696046537824
1089    	0.8016470836268531
1090    	0.7742805629968643
1091    	0.7592438186208407
1092    	0.7757153745208468
1093    	0.8202414145836463
1094    	0.8357885281244913
1095    	0.8071642707694661
1096    	0.7693787962198257
1097    	0.7769106189409892
1098    	0.7969922955547061
1099    	0.7760249163423266
1100    	0.7454854895671209
1101    	0.7567248378808682
1102    	0.7945883439646827
1103    	0.7241756059229374
1104    	0.7881772084669634
1105    	0.804929734269778
1106    	0.7211637606223424
1107    	0.7678219405087557
1108    	0.7802748084068298
1109    	0.7928098968484185
1110    	0.8079073540866375
1111    	0.7636741285140698
1112    	0.73344079280893
1113    	0.7431177513466941
1114    	0.7742945452531179
1115    	0.7833220151563486
1116    	0.7578568935394288
1117    	0.7526120474705329
1118    	0.7840477393733131
1119    	0.7984550462828742
1120    	0.7958332331557023
1121    	0.7716157862118312
1122    	0.7748694030138162
1123    	0.8116322484883395
1124    	0.7798313403671439
1125    	0.8034230883304889
1126    	0.79045103261104
1127    	0.7642814038055283
1128    	0.786363219221433
1129    	0.7820770574940575
1130    	0.8411866664886475
1131    	0.7735149804502726
1132    	0.8159630944331487
1133    	0.7624395923181013
1134    	0.8056835992769762
1135    	0.7896124707026915
1136    	0.7606777101755142
1137    	0.7925752633147769
1138    	0.7844642814662721
1139    	0.7967565574429252
1140    	0.7785934155637567
1141    	0.8304240107536316
1142    	0.746901767121421
1143    	0.7996966581452977
1144    	0.7732620338598887
1145    	0.7851351031235286
1146    	0.791018695993857
1147    	0.7351323759013956
1148    	0.7717116905583276
1149    	0.7948779811461767
1150    	0.7760255052284761
1151    	0.7986170219050513
1152    	0.7791299905095782
1153    	0.8452705608473884
1154    	0.7904488661072471
1155    	0.8024799923102061
1156    	0.7872947137802839
1157    	0.7894858704371885
1158    	0.7709880918264389
1159    	0.7757451944053173
1160    	0.7898673001262877
1161    	0.8197474678357443
