ID      	faithfulness   	informativeness_step	informativeness_chain	repetition_step	discourse_representation	coherence_step_vs_step
0       	0.7882593084465374	0.8249962384050542	0.9064419567584991	0.004461437463760376	0.8755951896309853	0.012965619564056396
1       	0.7703050404787064	0.8000167871514956	0.8622740209102631	0.016948267817497253	0.017667949199676514	0.3824547529220581
2       	0.7827828506628672	0.8194681247075399	0.9074416905641556	0.010927170515060425	0.03268498182296753	0.004158079624176025
3       	0.810928828517596	0.8437166149417559	0.9079494625329971	0.010136798024177551	0.0190579891204834	0.0035567879676818848
4       	0.7848890675948217	0.8346597156845607	0.8882434517145157	0.005108430981636047	0.001546025276184082	0.00463026762008667
5       	0.7877657403548558	0.81184378216664	0.9086180776357651	0.013093098998069763	0.28266459703445435	0.013321101665496826
6       	0.7757495770851771	0.8101370846231779	0.8864082247018814	0.008892610669136047	0.044225215911865234	0.0013570189476013184
7       	0.7746906489133835	0.7999094948172569	0.9190174490213394	0.016287386417388916	0.016965627670288086	0.002068042755126953
8       	0.7806592113696612	0.804075167920345	0.9248946309089661	0.020857438445091248	0.003891289234161377	0.0019888877868652344
9       	0.7755391692573373	0.8183681416240605	0.9346727430820465	0.011832952499389648	0.17293864488601685	0.0036013126373291016
10      	0.7798697418636746	0.8158895729316606	0.9532072097063065	0.007073596119880676	0.0153006911277771	0.0058716535568237305
11      	0.7638725228607655	0.7911221105605364	0.897606834769249	0.01545436680316925	0.10630875825881958	0.002607107162475586
12      	0.7963949581608176	0.816655911039561	0.9214561879634857	0.009867548942565918	0.1344749927520752	0.002064943313598633
13      	0.7735712046132368	0.8237453706416429	0.8891506642103195	0.003983810544013977	0.006087541580200195	0.004430234432220459
14      	0.7776895811160406	0.8032365130881469	0.9379540979862213	0.02344021201133728	0.057763099670410156	0.02686256170272827
15      	0.7895479938563179	0.8366739522008335	0.9221847206354141	0.0            	0.001087784767150879	0.002901315689086914
16      	0.7769270401734573	0.8066153979072204	0.9063669890165329	0.01685050129890442	0.002482891082763672	0.0012913942337036133
