ID      	faithfulness   	informativeness_step	informativeness_chain	repetition_step	discourse_representation	coherence_step_vs_step
0       	0.7883554122277668	0.8217803921018327	0.9376054406166077	0.023868024349212646	0.8760965839028358	0.2212725281715393
1       	0.8043620934089025	0.8230052118500074	0.9397878795862198	0.034016430377960205	0.8769821301102638	0.7363023459911346
2       	0.7620468305216895	0.7799825751119189	0.9304671734571457	0.025278374552726746	0.6744192540645599	0.002551555633544922
3       	0.804082242505891	0.8380401322529429	0.9548039138317108	0.007475569844245911	0.9735016189515591	0.7819181680679321
4       	0.7796773388981819	0.8184795267879963	0.9164675176143646	0.03276491165161133	0.0048683881759643555	0.001954197883605957
5       	0.7807357986768086	0.8113990227381388	0.9347804635763168	-2.9802322387695312e-08	0.009376585483551025	0.003189980983734131
6       	0.8098502784967423	0.8239128939807415	0.9383092969655991	0.04127511382102966	0.9676934108138084	0.8380178362131119
7       	0.8489336754594531	0.8647865919130189	0.9130732417106628	0.009599044919013977	0.0008907914161682129	0.0007513165473937988
8       	0.8266232524599347	0.8391171621424811	0.9468013793230057	0.01853013038635254	0.1568593978881836	0.5155431926250458
9       	0.8177286502387788	0.8435828296674622	0.9601490199565887	0.03155785799026489	0.005403697490692139	0.004815399646759033
10      	0.7982350488503774	0.820497954885165	0.9460982233285904	0.0024154633283615112	0.02498805522918701	0.0024001002311706543
11      	0.7894422163565954	0.8006454858751524	0.9277671575546265	0.031068697571754456	0.002299964427947998	0.0024927258491516113
12      	0.8151240771015485	0.8395712984104952	0.9551476985216141	0.03251980245113373	0.0027120113372802734	0.7672167420387268
13      	0.820284004509449	0.8363478608429432	0.9239251613616943	0.00446927547454834	0.9699249975383282	0.035624921321868896
14      	0.7668180678571973	0.7952848779303687	0.9653249233961105	0.03875546157360077	0.028112709522247314	0.006952464580535889
15      	0.7856453222533067	0.8162883104135593	0.9656499624252319	0.014776960015296936	0.012135565280914307	0.007261335849761963
16      	0.7974611586994595	0.809315975341532	0.9094515591859818	0.018317773938179016	0.8598623722791672	0.004841864109039307
17      	0.7882225923240185	0.8283334206789732	0.9541709125041962	0.03024148941040039	0.08189409971237183	0.021504580974578857
18      	0.792174831032753	0.8093433305621147	0.9439676403999329	0.01924462616443634	0.96690608933568	0.79970383644104
19      	0.7954735074724469	0.8165540317339557	0.9383121728897095	0.03925098478794098	0.019347310066223145	0.19110965728759766
20      	0.7998884107385363	0.8134918821709497	0.9516604542732239	0.02966645359992981	0.6120515167713165	0.3435906171798706
21      	0.7620786651968956	0.7991911508142948	0.9170020669698715	0.008687853813171387	0.0024996399879455566	0.0025226473808288574
