ID      	faithfulness   	informativeness_step	informativeness_chain	repetition_step	discourse_representation	coherence_step_vs_step
0       	0.7609340122767857	0.779784039727279	0.930989146232605	0.023868024349212646	0.8760971203446388	0.6311736702919006
1       	0.7658330883298602	0.7867545528071267	0.9251437187194824	0.03585009276866913	0.7328610420227051	0.2636878490447998
2       	0.7486395344138146	0.7700686320662499	0.9302270263433456	0.025084778666496277	0.21375244855880737	0.008051395416259766
3       	0.7731394678354263	0.7922036255399386	0.9490551948547363	0.009133920073509216	0.02020740509033203	0.032990872859954834
4       	0.7513748620237622	0.7732303696019309	0.9020797312259674	0.02919939160346985	0.7977281659841537	0.4076748490333557
5       	0.764309886429045	0.7774914311038124	0.9372555613517761	0.019519612193107605	0.9142801240086555	0.25005829334259033
6       	0.8165955990552902	0.8186031728982925	0.9453135877847672	0.016262143850326538	0.009072661399841309	0.0052558183670043945
7       	0.7418618580469718	0.7666294515514984	0.945595309138298	0.010861381888389587	0.4975816011428833	0.15571588277816772
8       	0.753196290561131	0.7596265680733181	0.9400135278701782	0.030218809843063354	0.6919817626476288	0.6039488017559052
9       	0.7280471753329039	0.752977161668241	0.9559767246246338	0.011072903871536255	0.013614237308502197	0.00958794355392456
10      	0.7813245877623558	0.8088482953608036	0.9256482720375061	0.0            	0.10844302177429199	0.0047626495361328125
11      	0.7525553405284882	0.7804118345181148	0.9329741895198822	0.022521913051605225	0.050563156604766846	0.037700533866882324
12      	0.7643941327929497	0.7735630750656128	0.9476154744625092	0.03076326847076416	0.02233743667602539	0.013230204582214355
13      	0.7706034146249294	0.7828106861561537	0.9334528148174286	0.02051091194152832	0.22989767789840698	0.014119267463684082
14      	0.7276277169585228	0.7492568381130695	0.9303286969661713	0.028408914804458618	0.21239113807678223	0.0027443766593933105
15      	0.769189577549696	0.7882377859205008	0.9216363728046417	0.021490022540092468	0.005777537822723389	0.004694044589996338
16      	0.7608585469424725	0.7724326159805059	0.9427434802055359	0.02224208414554596	0.021379590034484863	0.02418649196624756
17      	0.7756101472510232	0.7916509441203541	0.9669878035783768	0.030760884284973145	0.012283504009246826	0.0024181604385375977
18      	0.7546212098428181	0.776096017232963	0.938726544380188	0.019153296947479248	0.7224094271659851	0.5837564468383789
19      	0.7644863989618089	0.7847434936298264	0.9526305049657822	0.027276992797851562	0.6547577977180481	0.019133567810058594
20      	0.7397081277200154	0.7512572828148092	0.934293657541275	0.01732093095779419	0.07415556907653809	0.0748944878578186
21      	0.7889655286615546	0.8114514377984134	0.943076953291893	0.006534457206726074	0.10844093561172485	0.0021378397941589355
22      	0.739875774491917	0.7599333102052862	0.9295814782381058	0.009588584303855896	0.16487538814544678	0.0029277801513671875
23      	0.7652978731526269	0.7915846970346239	0.9442988336086273	0.01512269675731659	0.031087934970855713	0.0032317638397216797
24      	0.7733444422483444	0.7963872179389	0.9540144950151443	0.03472597897052765	0.894252359867096	0.10375738143920898
25      	0.7430319849933896	0.7539117032928127	0.9316128790378571	0.027733802795410156	0.2706579566001892	0.7027274072170258
26      	0.7415188210351127	0.759458852665765	0.9325153827667236	0.014706730842590332	0.012073218822479248	0.0015810728073120117
27      	0.7602558359503746	0.7798833250999451	0.935806080698967	0.021521344780921936	0.8979741260409355	0.090847909450531
28      	0.7492603978940419	0.785304875246116	0.9512546956539154	0.01659621298313141	0.825485497713089	0.0031404495239257812
29      	0.737204545074039	0.7561843526032236	0.9332445561885834	0.019155561923980713	0.14096897840499878	0.021226227283477783
30      	0.7237648268540701	0.7441775351762772	0.9135282337665558	-2.9802322387695312e-08	0.06972312927246094	0.0051378607749938965
31      	0.7773901109512036	0.7968812775917542	0.9343371987342834	0.018518492579460144	0.06439065933227539	0.07730710506439209
32      	0.7576328217983246	0.7733154036104679	0.9447286576032639	0.018196210265159607	0.22818315029144287	0.006235241889953613
33      	0.747266598045826	0.7691483336190383	0.9299371242523193	0.022156178951263428	0.04691445827484131	0.010057687759399414
34      	0.7512654430336423	0.7711416963073943	0.9141429364681244	0.007863223552703857	0.0677715539932251	0.048582613468170166
35      	0.7697074082162645	0.7835627442432774	0.9271496385335922	0.017084717750549316	0.08812350034713745	0.0038015246391296387
36      	0.7641362473368645	0.7911256477236748	0.9317622780799866	0.02482384443283081	0.08664524555206299	0.01848471164703369
37      	0.7278305441141129	0.7584536746144295	0.929476872086525	0.015975430607795715	0.9607894606888294	0.19763576984405518
