faithfulness   
0.7624578475952148
0.7794493194669485
0.7561181604862213
0.7561052524381213
0.7442190647125244
0.7662657996018728
0.7599423490464687
0.7629880135258039
0.7570668203490121
0.7204703986644745
0.7649320065975189
0.7422030135989189
0.7712430246174335
0.7734354124827818
0.7532034069299698
0.7777644116431475
0.7325481623411179
0.7524432341257731
0.7601675465703011
0.7793831560346816
0.7496803488050189
0.762129547921094
0.7513063866645098
0.739333039149642
0.7809634109338125
0.7575488816946745
0.7414719185658863
0.7514358554035425
0.7665758971124887
0.7253717184066772
0.7505186370440892
0.730418629266999
0.7640362648027283
0.7597795445472002
0.7490288590391477
0.7689347242315611
0.7743389705816904
0.7602579057216644
0.7393047176301479
0.71321190148592
0.7552540940897805
0.7522735616990498
0.7424693629145622
0.7151474737458758
0.7329187068072233
0.7861356685558955
0.7601514160633087
0.7892900537699461
0.7592442974448204
0.7198246225714684
0.7863761285940806
0.7599397220394828
0.7810009005996916
0.7527701678601179
0.7689799029718746
0.7207376645369963
0.7353035008365457
0.7405438224474589
0.734893448650837
0.7462570794991085
0.74640230699019
0.7769081251961845
0.772408852353692
0.7539449265370002
0.7777926363050938
0.7452708762139082
0.7606031660522733
0.7652234807610512
0.7884072242304683
0.7465766155057483
0.7467802360653877
0.7612937148660421
0.8383640713161893
0.7488906035820643
0.7521751821041107
0.7569049767085484
0.7709822710603476
0.7701444517482411
0.730302525891198
0.7677717010180155
0.7244597441620297
0.7648533076047898
0.7690766867664125
0.7466913554817438
0.7270569894462824
0.796088358387351
0.7683778579036394
0.7655615750700235
0.7421420727457319
0.7425350977314843
0.8161067027937282
0.7257931619882584
0.75396938174963
0.7674074106746249
0.772478848695755
0.84583846728007
0.8093569204211235
0.7529684539352145
0.7837850153446198
0.7487398270103667
0.7753806218504906
0.7130562045744487
0.7828259680952344
0.7013478595763445
0.7747489164272944
0.8074272125959396
0.7776829794049263
0.7919707462191582
0.7665363270789385
0.705645939707756
0.7496659904718399
0.7399438694119453
0.7285007288058599
0.756979189813137
0.743488951275746
0.7796946950256824
0.7451380267739296
0.7329050766097175
0.7329417209733616
0.7549022093415261
0.7514490676777703
0.7473463099449873
0.7539987951517105
0.7341427326202392
0.7432239013058799
0.7711552996188402
0.7466032803058624
0.7643371497591337
0.7713425776788166
0.7539941687136889
0.7478621043264866
0.7618698099484811
0.7605511460985456
0.6942957242329916
0.7415742874145508
0.7673477724194526
0.7569818496704102
0.8397949988191779
0.7314277403056622
0.7540775516203472
0.7566447829206785
0.8338385611772537
0.7592856734991074
0.7527145011858507
0.7374420893542907
0.7591570112854242
0.7635172946112496
0.7773603536188602
0.7626675537654332
0.7051174193620682
0.7281687044435077
0.7532433408957261
0.7355745179312569
0.7333837240934372
0.7859597735934787
0.7203153840133122
0.7839126124978065
0.7337942212820053
0.7198711305856704
0.7360226754099131
0.7560171021355523
0.7498201015922759
0.7728538930416107
0.7333708339267306
0.7534645907580853
0.7475934161080254
0.7516968697309494
0.7196177520922252
0.726200258030611
0.7161062409480413
0.7619337555434968
0.7402221411466599
0.721475995012692
0.7648621104333712
0.7653341442346573
0.7456460677915149
0.7573328597678078
0.7568084117439058
0.7754329008360704
0.767140323917071
0.8070378303527832
0.7291138686917045
0.7376856833696366
0.7742156274616718
0.7481671365407797
0.7476237565279007
0.7413908739884695
0.754716905100005
0.7489913683384657
0.7492591792886908
0.7510777222258704
0.7166780270636082
0.7427893741564318
0.7475132837891578
0.779448077082634
0.7351230468068805
0.7770682591944933
0.759730244676272
0.767657028304206
0.7830559147728814
0.7705215886235237
0.7172912377864122
0.7466583152612051
0.7350047174841166
0.7295203540060256
0.7623628139495849
0.7351753684607419
0.7413827627897263
0.7444818262010813
