sorted_index,compressed_ratio
30760,1.2238805970149254
20513,1.9714285714285715
23000,0.9647058823529412
28761,0.75
28063,1.3333333333333333
29404,1.4423076923076923
29431,1.1454545454545455
29764,1.0612244897959184
31774,2.085714285714286
32442,1.6630434782608696
26665,1.4722222222222223
33900,1.3243243243243243
28922,0.66
8047,1.6875
29129,1.2622950819672132
32368,0.9807692307692308
32565,1.1428571428571428
13218,1.2345679012345678
30709,1.3278688524590163
30303,0.7258064516129032
25782,0.9487179487179488
30185,2.109090909090909
31658,1.5970149253731345
34948,1.5593220338983051
27293,1.0
43774,1.3404255319148937
34300,0.8023255813953488
40398,1.1166666666666667
33923,1.0483870967741935
32921,1.152542372881356
13019,1.5573770491803278
43003,0.759493670886076
24165,1.75
33368,2.0384615384615383
30742,1.326086956521739
33937,1.148648648648649
30228,1.0666666666666669
31486,0.6216216216216216
31672,0.9661016949152542
33836,0.3551401869158878
31770,0.8412698412698413
24751,0.6153846153846154
32410,2.056603773584906
31386,1.162162162162162
15167,1.0
19397,1.8833333333333333
29512,0.5955056179775281
33506,0.8495575221238938
29248,1.135135135135135
1537,1.162790697674419
8908,2.076923076923077
31884,1.1973684210526316
3073,0.8846153846153846
33672,1.2549019607843137
27174,1.4634146341463414
34442,1.4204545454545454
33983,1.5573770491803278
33226,0.8157894736842105
28923,0.782608695652174
34425,1.0232558139534884
33308,1.2222222222222223
29158,0.59375
33664,1.44
29944,1.4395604395604396
30625,0.6835443037974683
33211,1.3214285714285714
31221,0.8482142857142857
14375,1.5121951219512195
30817,0.868421052631579
29891,1.8125
24150,1.2830188679245282
19176,1.202247191011236
8405,0.6785714285714286
2574,1.7777777777777777
37120,1.3647058823529412
42832,3.064516129032258
30552,1.5675675675675675
27582,1.328358208955224
31021,1.380952380952381
4043,1.7052631578947368
24313,0.5384615384615384
30042,1.03921568627451
15755,1.0602409638554218
29182,1.2295081967213115
45724,1.0793650793650793
28983,1.4696969696969695
30101,0.7901234567901234
34206,0.4268292682926829
31388,1.3962264150943395
29622,0.6911764705882353
29275,1.1428571428571428
12980,0.4285714285714285
30895,1.125
35510,1.1428571428571428
11769,1.21875
32993,0.9285714285714286
32940,0.504950495049505
32714,0.4567901234567901
29500,1.058139534883721
31837,1.0192307692307692
34037,0.5918367346938775
33204,1.0408163265306123
33529,1.1395348837209305
30322,0.8846153846153846
30927,1.2391304347826086
30720,1.08
42073,0.8301886792452831
45637,1.675
11781,0.9230769230769232
32319,0.7142857142857143
33726,1.5849056603773586
41372,0.6075949367088608
24702,1.3544303797468351
30890,0.7301587301587301
32866,1.4153846153846157
29133,0.9066666666666666
31182,1.8548387096774197
33472,1.238095238095238
29695,0.7941176470588235
33371,0.9242424242424242
45074,0.6808510638297872
29757,1.5
42351,0.9587628865979382
2102,1.0655737704918034
19417,1.0
17170,1.028301886792453
29949,1.0545454545454545
31397,1.0338983050847457
33906,0.6527777777777778
34261,1.0
28850,0.8478260869565217
5460,1.0625
29091,1.1041666666666667
13364,1.1153846153846154
32147,0.8641975308641975
34224,2.05
29872,1.15625
33987,0.4142857142857143
10491,1.0972222222222223
14134,0.5578947368421052
32242,1.5633802816901408
15192,1.03125
13429,0.7064220183486238
29047,0.4545454545454545
26161,1.3066666666666666
26964,1.5348837209302326
32031,0.8285714285714286
33224,0.9347826086956522
18417,0.4698795180722891
29928,1.3555555555555556
12664,0.8611111111111112
26401,1.2941176470588236
29786,0.6964285714285714
31144,0.8363636363636363
29660,1.7083333333333333
29651,0.8333333333333334
24902,0.69
33975,0.8548387096774194
28584,1.1590909090909092
31293,1.2444444444444445
33001,1.8958333333333333
29061,1.148148148148148
29016,1.6825396825396826
617,1.1777777777777778
27567,0.7261904761904762
30415,1.64
1615,1.2352941176470589
32262,1.459016393442623
31376,1.6153846153846154
28527,1.0
34392,1.9428571428571428
19138,2.3225806451612905
10070,0.8157894736842105
34310,1.2065217391304348
41935,1.2549019607843137
29791,0.9883720930232558
25293,0.6744186046511628
26552,1.2933333333333332
29527,1.0
6205,1.1851851851851851
30786,1.8222222222222224
30196,1.290909090909091
402,2.051948051948052
11899,1.392156862745098
34049,0.3076923076923077
5495,1.4042553191489362
29923,1.6341463414634143
30481,1.4482758620689655
42163,1.0784313725490196
34415,1.5737704918032789
31899,1.2424242424242424
32453,2.0
29575,0.8
1103,0.8387096774193549
37128,1.3544303797468351
5673,1.0972222222222223
44721,1.1851851851851851
6947,0.4186046511627907
34024,0.6165413533834586
29518,1.1095890410958904
4631,1.10752688172043
7244,1.194915254237288
32447,1.8979591836734693
14056,1.0147058823529411
29671,3.142857142857143
28852,1.3846153846153846
30908,0.7816091954022989
38451,1.8557692307692308
33839,0.5303030303030303
30338,0.82
44142,1.1428571428571428
7636,1.008130081300813
31284,0.9342105263157896
32712,1.2033898305084745
45042,0.6527777777777778
29641,1.2820512820512822
21881,1.3777777777777778
2591,1.3275862068965518
31070,1.5849056603773586
44090,0.5874125874125874
44463,1.1794871794871795
29915,1.5625
32216,0.7614678899082569
30293,1.2613636363636365
34369,0.8113207547169812
32149,1.4705882352941178
13730,1.0769230769230769
31943,0.9508196721311476
30082,0.9090909090909092
3132,1.3076923076923077
32981,0.4695652173913043
25645,1.3076923076923077
34210,1.3818181818181818
33575,0.425287356321839
30891,0.7375886524822695
32976,1.0847457627118644
32798,0.5362318840579711
31349,1.588235294117647
29989,1.037037037037037
31588,1.4444444444444444
25056,1.065217391304348
33314,0.6716417910447762
31434,1.1272727272727272
35645,1.1578947368421053
12648,0.8571428571428571
32018,1.673913043478261
6371,1.2456140350877194
31521,1.0806451612903225
3339,1.5211267605633805
4333,1.351851851851852
43056,0.3497267759562841
19927,1.588235294117647
32978,3.0136986301369864
30609,1.4107142857142858
32415,0.9767441860465116
33199,0.4244604316546763
34356,1.3235294117647058
31357,0.8983050847457628
13646,0.5087719298245614
31687,1.207792207792208
29024,1.9275362318840576
31439,1.6538461538461535
32579,0.7971014492753623
32250,1.3404255319148937
31387,0.925925925925926
40929,1.0
30263,1.1388888888888888
32090,2.492063492063492
30132,2.118279569892473
17204,1.1911764705882353
28491,1.5454545454545454
32994,1.1296296296296295
33290,0.6153846153846154
6461,0.6710526315789473
24603,0.868421052631579
5220,0.6379310344827587
31458,0.9019607843137256
2221,1.3220338983050848
28868,1.3877551020408163
30179,1.4107142857142858
31037,2.7346938775510203
34193,0.735632183908046
34282,2.117647058823529
26824,1.6470588235294117
32096,0.943661971830986
30572,2.1785714285714284
23543,1.509433962264151
29614,1.2727272727272727
44209,0.6818181818181818
42890,1.4090909090909092
41805,2.5416666666666665
30997,0.7619047619047619
27628,0.9634146341463414
17424,0.6095238095238096
32882,2.727272727272727
22856,0.8214285714285714
34500,1.5806451612903225
32511,0.8717948717948718
27381,0.6395348837209303
30737,1.9166666666666667
14183,1.1764705882352942
3088,1.3925233644859814
30751,1.3142857142857145
32403,1.0566037735849056
43716,0.9629629629629628
30534,1.5666666666666669
13176,0.3775510204081632
33101,1.6507936507936507
33597,0.9607843137254902
29643,1.0555555555555556
9953,0.74
31633,0.9166666666666666
33175,1.3414634146341464
29817,1.3478260869565215
29963,2.679245283018868
33087,0.8679245283018868
32367,1.1833333333333331
11116,1.2580645161290325
30116,0.9365079365079364
34502,1.320754716981132
33432,1.4594594594594594
31782,2.2333333333333334
30255,1.1162790697674418
30242,2.0588235294117645
33387,0.7586206896551724
29886,0.5161290322580645
9892,1.675
12019,1.3833333333333333
30023,1.9574468085106385
22760,0.4897959183673469
33909,1.051282051282051
29401,1.3454545454545457
29494,1.0
32311,1.018181818181818
32142,1.5
34485,1.2743362831858407
3139,1.2857142857142858
31843,1.0666666666666669
33468,1.2363636363636363
468,1.205128205128205
33819,1.1578947368421053
19963,0.7209302325581395
29728,1.206896551724138
1462,0.8714285714285714
20084,0.8863636363636364
14187,0.9787234042553192
3493,1.0517241379310345
32422,1.0736842105263158
41534,1.1855670103092784
33801,1.3770491803278688
44594,1.2156862745098038
31323,0.8309859154929577
34505,1.16
31674,1.2702702702702702
27883,0.8064516129032258
30328,0.5666666666666667
34128,0.7115384615384616
9850,1.1111111111111112
18352,1.1
33433,1.1791044776119404
16821,1.0175438596491229
2231,0.5755395683453237
33408,0.9322033898305084
32157,1.4878048780487805
45612,1.4285714285714286
33102,1.2857142857142858
30564,1.0
257,1.1267605633802815
31807,1.096774193548387
29058,0.988095238095238
26437,1.077669902912621
33949,1.1886792452830188
29254,2.1449275362318843
33135,1.2125
27394,1.6153846153846154
3046,0.6785714285714286
33701,1.4444444444444444
14158,1.319148936170213
40841,1.15625
30357,1.1294117647058823
29157,0.7816091954022989
6326,1.4375
26641,1.0375
29601,0.8409090909090909
31974,1.0
34446,1.7326732673267329
32599,1.3076923076923077
12998,0.7678571428571429
29592,1.0847457627118644
29682,1.2363636363636363
32210,1.0576923076923077
24973,0.927710843373494
20966,0.9787234042553192
32404,1.46
24522,0.9864864864864864
30840,1.05
41204,1.9896907216494848
4573,1.2258064516129032
29252,1.5426356589147288
32848,0.303030303030303
28059,1.1650485436893203
45211,0.925925925925926
33461,0.9838709677419356
31299,1.2222222222222223
45598,1.619718309859155
41713,1.32
14509,1.5
4705,0.873015873015873
28688,1.4210526315789471
23416,1.2467532467532467
42019,0.5932203389830508
16600,0.9178082191780822
18983,1.1403508771929824
29395,1.170731707317073
32047,1.3863636363636365
33250,1.1176470588235294
31857,0.821917808219178
28797,0.8121546961325967
32716,1.2264150943396226
33024,0.956896551724138
17288,1.3636363636363635
29152,1.1363636363636365
14537,1.4680851063829787
29676,2.121621621621621
30407,0.963855421686747
42879,1.5660377358490567
43868,1.3368421052631578
3641,1.0555555555555556
9482,0.865979381443299
26705,1.025
38188,0.7866666666666666
5333,1.108108108108108
4503,1.359375
20564,1.736842105263158
32154,2.425531914893617
30350,0.5955056179775281
33589,0.7121212121212122
34021,0.5909090909090909
30381,0.5263157894736842
13941,1.351851851851852
30212,1.4285714285714286
29198,1.139240506329114
32086,1.609375
34188,1.296875
33927,1.0101010101010102
32390,2.074074074074074
30641,1.5897435897435896
24266,0.8904109589041096
45601,1.238095238095238
39042,0.5398230088495575
34233,1.431818181818182
25180,1.1
41980,2.037735849056604
11392,1.338235294117647
20514,0.91
33729,0.7333333333333333
31728,1.3529411764705883
31601,1.0491803278688523
19934,0.9397590361445785
1921,0.5473684210526316
16579,0.8260869565217391
30341,0.6629213483146067
43423,2.2888888888888888
34303,0.8554216867469879
30797,1.2549019607843137
26202,0.6708860759493671
24351,1.809523809523809
32274,1.147540983606557
17806,1.34375
31281,1.607843137254902
13224,1.11864406779661
30863,1.5454545454545454
34557,1.0441176470588236
30192,0.6461538461538462
27207,1.4210526315789471
29739,1.705128205128205
44384,0.979591836734694
32950,1.4918032786885247
29034,2.230769230769231
5695,0.7424242424242424
32107,1.024390243902439
42414,1.2777777777777777
30755,0.8448275862068966
5425,1.3285714285714283
11317,1.0169491525423728
3506,0.7352941176470589
16972,1.0714285714285714
33420,0.8225806451612904
34064,0.6582278481012658
33305,1.603448275862069
18591,1.144736842105263
6640,1.7045454545454546
827,1.2452830188679245
41901,1.6666666666666667
44848,1.3454545454545457
31131,1.7179487179487178
11137,1.3492063492063493
32630,1.1111111111111112
30885,2.1029411764705883
34129,0.922077922077922
27429,1.2790697674418603
40108,1.6296296296296295
33443,0.8
29663,0.5822784810126582
18865,1.2580645161290325
33431,1.3541666666666667
34005,1.7142857142857142
33344,0.9833333333333332
31632,1.0350877192982455
33430,1.719298245614035
15543,0.8253968253968254
34504,0.7466666666666667
30807,1.0476190476190477
524,2.1
41949,1.3653846153846154
31398,0.9767441860465116
30780,1.1228070175438596
34256,0.8461538461538461
43010,0.6710526315789473
37314,0.819672131147541
44281,2.0
43803,1.0389610389610389
32380,1.14
34436,0.6582278481012658
32307,1.0923076923076922
33397,0.9333333333333332
29628,1.088235294117647
31243,1.3636363636363635
29731,0.9782608695652174
33141,1.7333333333333334
39854,1.8333333333333333
41706,0.8461538461538461
29857,0.69
31596,1.152941176470588
28455,0.463768115942029
14204,0.5849056603773585
26292,1.1578947368421053
33002,1.5
29811,1.7272727272727273
31393,1.1730769230769231
30656,0.59375
29307,0.5901639344262295
40631,1.7659574468085106
31245,1.0
29148,0.9294117647058824
30631,2.5
846,0.7468354430379747
6655,1.65
34507,1.162162162162162
3986,1.6
9831,1.0
33168,1.0566037735849056
31494,0.7558139534883721
1353,1.697674418604651
30785,1.1
27182,1.096774193548387
33926,1.42
29414,1.068181818181818
23316,1.2857142857142858
33099,0.6981132075471698
17739,0.9701492537313432
8442,1.1958762886597938
34496,0.6384615384615384
32906,1.1095890410958904
10713,1.2371134020618555
33633,1.1020408163265305
33613,0.6956521739130435
33846,1.0425531914893618
1928,0.8970588235294118
15899,1.6037735849056605
21648,0.9142857142857144
29457,1.3170731707317074
33392,1.2586206896551724
32777,1.42
29894,1.5294117647058822
27856,1.1341463414634143
29899,0.8571428571428571
1238,0.8411214953271028
7044,1.2820512820512822
12517,1.0566037735849056
32005,0.7166666666666667
41339,1.0625
33386,1.4102564102564104
28937,0.7027027027027027
33544,1.7
1640,1.4210526315789471
4186,0.7714285714285715
7416,1.6451612903225807
31756,1.0
25811,1.459016393442623
33553,1.3676470588235294
32037,1.2258064516129032
1604,1.951219512195122
30547,2.019607843137255
45807,2.21875
42717,0.5878378378378378
45250,0.85
2682,1.4428571428571428
28622,0.7894736842105263
34339,0.5470085470085471
30522,1.053191489361702
31264,1.2941176470588236
33070,1.4444444444444444
11089,1.0
33104,0.8823529411764706
29654,0.6375
31272,1.2272727272727273
30060,0.4579439252336448
17107,1.0588235294117647
17944,0.375
36974,0.8771929824561403
34537,0.9506172839506172
33963,1.2950819672131149
32825,0.4924242424242424
30172,1.3846153846153846
21969,1.3857142857142857
33409,1.4576271186440677
29200,0.9387755102040816
9168,2.0
42597,1.5106382978723405
5390,1.375
29228,0.5753424657534246
24841,1.8235294117647056
30568,1.1318681318681318
13273,1.4545454545454546
33899,1.2941176470588236
34190,1.3125
10183,0.5357142857142857
29590,0.3831775700934579
14849,0.8225806451612904
15511,1.11864406779661
32472,1.2857142857142858
876,1.9322033898305084
6685,0.8085106382978723
24527,0.4716981132075472
12579,0.9473684210526316
42801,1.513157894736842
29311,1.4444444444444444
2888,1.3863636363636365
33792,1.3111111111111111
32941,1.219298245614035
29291,1.2903225806451613
26277,0.8783783783783784
32432,1.1395348837209305
9104,2.060606060606061
30530,1.4285714285714286
24075,1.2926829268292683
30517,0.948051948051948
32461,1.1551724137931034
18761,1.0
31300,0.8703703703703703
29052,0.8611111111111112
32490,1.0350877192982455
32146,1.5172413793103448
29585,1.9069767441860463
3740,2.549019607843137
32013,1.0246913580246917
8390,1.7222222222222223
41055,0.396694214876033
34389,1.0410958904109588
21534,0.7454545454545455
33191,1.2708333333333333
34409,2.1594202898550723
29812,0.6172839506172839
29578,1.123456790123457
29793,1.0545454545454545
35205,0.671875
32276,1.596774193548387
9983,1.2714285714285714
16295,1.1538461538461535
22034,1.0689655172413792
45228,0.9433962264150944
28447,0.7766990291262136
29149,1.475
34857,1.1095890410958904
9021,0.5569620253164557
26820,1.6166666666666667
3431,1.6666666666666667
32448,1.0389610389610389
42662,0.8727272727272727
31472,0.948051948051948
17583,1.6883116883116882
40396,1.186206896551724
34466,1.2323232323232325
10263,1.0
7837,0.7195121951219512
32788,1.3150684931506849
34184,1.7419354838709675
19503,1.1333333333333333
42825,1.394736842105263
8416,1.105263157894737
35426,1.0
31183,1.2769230769230768
44844,1.3846153846153846
32792,1.3548387096774193
30824,0.51
29909,0.9555555555555556
36888,1.028169014084507
32332,0.8627450980392157
31542,1.5876288659793814
31212,1.4222222222222225
33145,1.1090909090909091
7160,1.511111111111111
32688,1.853658536585366
31483,0.93
30643,1.5714285714285714
16961,1.8461538461538465
30283,1.018867924528302
21154,1.346938775510204
28985,0.5984848484848485
25723,1.3098591549295775
44876,1.8160919540229885
30706,0.8028169014084507
8018,1.5806451612903225
43448,1.3278688524590163
30503,1.256
4234,0.96
39632,1.719298245614035
33837,0.5630252100840336
39939,1.1304347826086956
30979,1.2923076923076924
32503,1.3214285714285714
45520,2.1463414634146343
19038,1.2727272727272727
16228,1.9230769230769231
32010,1.7833333333333334
45890,0.9064748201438848
19687,0.7254901960784313
30980,0.7844827586206896
27166,1.0666666666666669
2621,1.0363636363636364
37134,2.0
31227,1.381679389312977
32366,1.32
12735,0.7222222222222222
34067,2.048780487804878
34240,1.5517241379310345
23939,0.8695652173913043
34258,0.75
32776,0.8048780487804879
32215,0.7254901960784313
28748,2.333333333333333
31158,2.3448275862068964
32348,1.2857142857142858
42464,1.4848484848484849
12771,1.7142857142857142
2608,1.3440860215053765
30939,2.433333333333333
9424,1.3272727272727274
32830,1.4
32094,0.5588235294117647
33646,0.8352941176470589
16777,1.3768115942028984
42281,1.3823529411764706
17392,0.9454545454545454
28282,0.7252747252747253
32021,2.418181818181818
34079,1.148148148148148
21240,0.9032258064516128
29535,1.0566037735849056
32223,1.564516129032258
33151,0.82
29196,1.4181818181818182
355,0.7142857142857143
25704,1.8409090909090908
44215,1.196078431372549
37022,0.9298245614035088
45276,1.457142857142857
31780,2.772727272727273
32674,0.9777777777777776
29370,0.913793103448276
10738,0.6513761467889908
32335,1.258823529411765
36142,1.6901408450704225
7318,1.726027397260274
45920,1.5689655172413792
22309,1.375
19235,0.8833333333333333
40630,1.6666666666666667
29441,1.175
27960,1.5
31979,1.2934782608695652
44417,0.8333333333333334
15049,1.481012658227848
30331,1.0909090909090908
15133,1.092436974789916
16443,2.441860465116279
5557,1.4857142857142858
4863,2.8
32801,1.1323529411764706
31855,1.5151515151515151
34445,1.5714285714285714
30442,0.7021276595744681
16338,1.3417721518987342
30821,1.4230769230769231
11456,1.015625
34254,1.1
28095,1.2045454545454546
45603,0.875
31518,1.891891891891892
32337,1.1756756756756757
19055,1.300970873786408
29566,1.6226415094339623
6216,0.8269230769230769
415,1.195121951219512
33934,1.0666666666666669
32109,1.576086956521739
29166,0.8170731707317073
30432,1.2
32786,1.173913043478261
44787,0.9117647058823528
33572,0.8554216867469879
26254,1.3863636363636365
14189,1.6666666666666667
25681,1.2727272727272727
11876,0.9852941176470588
6025,0.7540983606557377
12461,0.9363636363636364
31353,0.9078947368421052
32668,1.4473684210526316
27323,2.2291666666666665
44348,0.4945054945054945
41330,1.1129032258064515
9751,1.8461538461538465
34518,1.0731707317073171
31379,0.7666666666666667
32286,0.8125
1821,1.3898305084745763
30428,0.7333333333333333
3907,1.2602739726027397
40065,0.7636363636363637
23971,0.8245614035087719
14637,1.2352941176470589
3082,1.4444444444444444
25245,1.1940298507462686
7087,0.9649122807017544
36912,1.4375
7241,0.9295774647887324
35962,1.1772151898734178
3188,2.4390243902439024
32001,0.8043478260869565
9318,1.3442622950819672
44126,1.2241379310344829
44159,1.0679611650485437
40462,0.9230769230769232
37744,1.054054054054054
29142,0.4409937888198758
11963,1.358974358974359
30805,1.164179104477612
43422,0.7719298245614035
32232,1.3709677419354838
33437,0.5454545454545454
40770,1.0422535211267605
29189,1.2461538461538462
32761,1.358974358974359
32652,0.5045045045045045
473,0.788135593220339
33127,0.7017543859649122
29910,0.5783132530120482
40414,1.4594594594594594
39164,0.8823529411764706
10467,1.353846153846154
27670,1.7246376811594204
33571,1.139240506329114
31696,2.0161290322580645
42796,1.0169491525423728
36760,1.0638297872340423
2364,0.625
451,0.7397260273972602
8201,2.6666666666666665
6251,1.6597938144329898
17255,1.9904761904761905
16131,0.8764044943820225
33096,1.1515151515151516
31564,1.4666666666666666
33281,0.8409090909090909
33945,1.2413793103448276
31017,1.0930232558139534
38878,2.9705882352941178
6269,0.8026315789473685
30673,0.6046511627906976
29573,1.8461538461538465
34106,0.6837606837606838
27773,1.4952380952380953
44367,1.0384615384615383
44827,0.3116883116883117
27674,1.6451612903225807
31211,0.5979381443298969
29486,1.8695652173913044
27471,1.6382978723404256
16045,0.6444444444444445
305,1.5217391304347827
32383,0.961038961038961
31894,1.5333333333333334
37725,1.3943661971830985
32393,0.8354430379746836
17069,1.2678571428571428
32572,0.8095238095238095
32479,0.9444444444444444
2651,1.0694444444444444
8700,1.813953488372093
30250,0.8247422680412371
309,1.2417582417582418
40603,1.5777777777777775
28963,1.4210526315789471
29236,1.8481012658227849
32693,0.7349397590361446
30383,0.819672131147541
33637,1.388059701492537
35061,1.4883720930232558
29709,1.4067796610169492
12040,0.7058823529411765
23340,1.0
29742,0.5660377358490566
29074,1.4864864864864864
40731,0.9583333333333334
13287,1.1896551724137931
5970,1.6122448979591837
40748,2.290909090909091
2978,1.032258064516129
31069,0.4677419354838709
8423,2.060606060606061
15296,0.8349514563106796
25510,1.5466666666666666
25395,1.0689655172413792
2214,0.898989898989899
28564,0.8947368421052632
28869,0.711864406779661
30623,1.72
31735,0.5368421052631579
43500,1.7777777777777777
12032,1.25
43676,1.5208333333333333
42816,0.85
18515,1.607843137254902
44077,1.878787878787879
29690,1.0625
20950,0.9420289855072465
31524,1.1559633027522935
15204,0.7211538461538461
10357,1.3108108108108107
39055,1.015625
4499,1.175
45752,1.0
33268,1.1851851851851851
30441,0.65625
31624,1.3733333333333333
34463,1.339622641509434
25567,1.5789473684210529
32150,1.8333333333333333
6011,1.4666666666666666
43198,1.15
26145,0.8076923076923077
26951,1.525
42066,0.8490566037735849
30075,1.0833333333333333
28901,0.6935483870967742
35000,1.8611111111111112
31804,1.8285714285714283
29120,1.1076923076923078
34345,1.3617021276595744
32030,0.6307692307692307
33133,0.96
32126,0.8085106382978723
28873,0.8983050847457628
43860,1.0869565217391304
31642,1.362068965517241
10591,0.7457627118644068
4724,1.096774193548387
42799,0.8287292817679558
35116,1.4545454545454546
23945,0.8620689655172413
30299,1.4878048780487805
34515,1.0845070422535212
32284,0.5545454545454546
31036,1.4565217391304348
29820,1.318181818181818
23546,1.3275862068965518
8618,1.1607142857142858
25269,0.5833333333333334
6081,1.4210526315789471
29156,1.0246913580246917
32774,1.007462686567164
32684,1.752808988764045
3456,0.9222222222222224
33207,0.7843137254901961
33066,1.6774193548387095
27198,0.9646017699115044
44374,1.4
26345,0.9464285714285714
29849,1.1206896551724137
31286,0.7714285714285715
16995,0.7638888888888888
44196,1.4807692307692308
23660,1.6557377049180328
38000,1.247191011235955
7386,1.0289855072463767
22691,0.762589928057554
45830,1.194174757281553
44540,0.7916666666666666
31775,0.9607843137254902
41697,0.5
34334,0.8979591836734694
33761,1.069767441860465
8193,0.9166666666666666
2356,1.161764705882353
33303,0.7971014492753623
1308,0.8955223880597015
32957,1.7560975609756098
41860,1.5869565217391304
1064,1.3488372093023255
14136,0.6068376068376068
12007,1.8833333333333333
26260,1.4098360655737705
5070,1.4655172413793105
29732,1.3243243243243243
17122,1.072463768115942
25960,0.5922330097087378
26339,1.3174603174603174
43556,0.7352941176470589
7419,0.3875
1607,0.7222222222222222
15695,1.2156862745098038
17616,0.6
6936,2.310344827586207
