entropy
1.0312504
1.2549884
0.8916606
0.69525605
1.1414983
0.7518824
0.60516423
0.56283706
0.9456182
0.9136786
0.75071615
0.744002
0.8912914
0.62759244
0.7647457
0.95522845
0.81396765
0.7138035
1.060025
0.9126332
0.8882463
0.48546892
0.6706649
0.83367383
0.7976693
1.0938969
0.82067627
0.8751265
0.5983243
1.057533
0.5156116
0.68101
0.73410916
0.41806352
0.48240843
0.5051911
0.6535989
0.8850645
0.77283204
0.9653879
1.0821774
0.9855664
0.904351
0.41609344
0.91023034
0.78012854
0.8771335
0.5045371
0.6827346
0.6401095
0.8045167
0.7425653
0.86608803
1.1343732
0.97657555
0.48294723
0.70228624
0.8953243
0.8503051
0.9562297
0.80447215
0.48709992
0.7727616
0.8140912
1.0732335
0.6723973
0.81788874
1.0516741
0.9302114
0.7080014
0.98149365
0.880504
0.84621346
0.884038
0.48290953
0.9851958
0.7789375
0.76610535
0.54088753
1.1854513
0.71332
1.4773839
0.9623835
0.75162536
0.8220021
0.74450225
0.52074987
0.79414594
0.821759
0.7246386
0.8018851
0.94305396
0.78045416
0.8211957
0.642249
0.5880451
1.0639399
1.0161946
0.75019985
0.80840176
0.75056106
0.6806728
1.1144135
0.5843847
0.39652103
1.4090029
0.7950653
0.6381877
0.8382097
0.688265
1.0165185
1.4212775
0.75845945
0.8461559
0.8016778
0.86147857
0.71061134
0.8555427
0.8485263
0.9529875
1.4454747
0.8301135
0.6841137
0.8505509
0.8483048
0.7899573
0.95977336
0.9363991
0.99361956
1.1053886
0.7787579
0.70942354
0.6676026
0.7689982
0.39376995
0.7500639
0.89617676
0.8331362
0.87397736
0.888492
0.9238567
0.4423093
1.3026732
0.7610769
1.0024252
0.9019336
0.6421485
0.6191638
1.2433296
0.8212131
0.9079233
1.0126599
1.1141452
0.7582826
1.3080655
1.1592706
0.3853676
0.5184533
1.2400727
0.74486995
1.0073743
0.95899904
1.4603705
0.80297565
0.41633293
0.57357216
0.57646465
1.0054669
0.6649964
1.0616808
1.0694977
0.7181471
0.99188364
0.8427663
0.8859543
0.7296773
0.5701764
0.8810194
0.8504749
1.0442914
0.89467144
0.7987196
1.0338589
0.6757806
0.790214
0.4906023
0.94407827
0.5221807
0.90554726
0.5785846
0.8461191
0.79433596
0.82603407
0.610109
1.0793873
0.6979486
0.66084045
0.7226616
1.6513488
0.8090495
0.58937794
0.78202915
0.9613312
0.67421687
1.0050229
0.8102009
1.1317409
0.9143713
0.96371514
0.70438534
1.3461934
0.70289534
0.6094394
0.67166376
0.8869452
1.2489046
0.7714969
0.857827
0.83802617
0.7168419
0.8469585
0.94462633
1.075845
0.7748145
0.7269686
1.1255294
0.81184626
0.5904388
0.6296547
0.92740947
0.9966
1.0135361
0.7127843
1.0664276
0.8966921
0.77070254
0.6913979
0.9438008
1.3039881
0.8309542
0.7039574
0.6461324
1.0155075
0.95228493
0.90104806
0.8828081
1.0503612
0.6619326
0.7711262
1.1591953
0.87822556
0.7699524
0.83846027
0.63854086
1.110651
1.0771062
0.8355707
1.4123218
1.021137
1.0292966
0.48685944
0.8326731
0.96259725
0.5847096
0.87642056
0.7834916
0.5851243
1.1471779
0.7033928
0.7149258
1.1295208
0.66682523
0.76285434
0.528889
0.7459266
1.4041952
0.7029661
1.066674
0.8170132
0.87800986
0.61499125
0.556523
0.8902144
0.8603126
0.63409406
1.2123258
0.74349654
0.5073259
0.81690663
0.6684823
0.980589
0.663667
0.75649095
0.70250326
0.5764075
0.71414334
0.7240475
0.5422667
1.3304913
0.9034348
0.7017735
0.96702784
0.7280452
0.62252766
0.7861874
1.2048055
0.9734416
0.9165415
0.77853316
1.0306405
0.63103104
0.7304991
0.70472026
1.1124063
1.0786273
1.3105121
0.92441016
0.67305195
1.2064266
0.9743012
0.9345552
0.765335
0.72036093
1.0468835
0.7905642
0.8116169
0.6629105
0.9875677
0.99709684
0.8200871
0.68048686
1.1165888
0.5683557
0.9684859
0.64347976
0.9039129
0.8507135
1.0210748
0.8733677
0.593328
0.82928187
1.029678
1.3153065
0.65196157
1.0014124
0.76781905
0.9206491
0.7385787
1.0078422
0.9429334
0.960208
0.9208745
0.9954691
0.43794817
0.9161769
1.2516378
0.52893776
1.0108787
0.72608423
0.862659
0.7818841
0.77138984
0.633336
0.9200572
1.1593268
0.9209087
0.9868073
1.0241673
0.8447988
0.93607956
1.1663228
1.3009785
0.76004475
0.88397485
1.0021704
0.9126939
0.9509899
0.7567441
0.67009914
0.92304265
0.64743644
0.85540235
0.7663908
0.69074017
0.75225604
0.6552955
0.7699903
0.842478
0.8744691
0.8950367
0.66453063
0.81496006
0.7865969
0.9095867
0.88092846
0.74635965
0.99394757
0.883114
0.44971177
0.7020296
0.51484525
0.77342975
1.9331921
0.98462284
1.2210339
0.5177503
0.9173892
0.6759117
0.61919236
0.58429635
0.8599302
1.1317459
0.5747469
0.837896
0.7246502
1.208576
0.9101681
0.67389
0.6633121
0.747823
0.595774
0.8416049
0.6341171
0.8332158
0.7820326
0.54126984
1.3957226
0.6734219
0.775917
0.6326843
0.78822774
0.86173666
0.9080073
0.9745555
0.88526845
0.7549593
0.5727083
0.6906923
0.99468666
0.77160484
0.75185496
0.5828637
1.2542353
0.7504978
0.6271178
0.88402843
0.9765147
0.78313506
0.9336567
0.7088069
0.85892034
1.5696285
0.7872911
0.70312256
1.1428353
0.6262116
0.9294034
0.6946994
0.90616155
1.00123
1.2221428
0.9884301
1.5194042
0.76087946
0.7025671
0.6704322
0.45254713
0.6538749
1.0806922
0.7976975
0.5148597
0.8241993
0.7997698
0.8209056
1.0970293
0.7190214
1.0307431
0.58294034
0.6306756
0.5557501
0.8863739
1.0634855
0.86146986
0.9926593
0.98077774
0.4449394
0.45746565
0.60164756
0.8673258
0.7348974
1.3395694
1.186762
1.4345052
1.5802372
0.9712577
0.63991666
0.7448575
0.39276418
0.49601448
0.81925684
0.81093407
0.5799181
0.9264628
0.6079573
0.75858945
1.3227214
1.7271768
0.66028225
0.67968255
0.7869982
0.74215275
0.95313174
0.6973938
0.8724599
0.91428965
1.1893929
1.0274079
0.6815319
0.9635536
0.4970608
0.9069057
0.9716988
1.0622033
0.7041456
1.5292226
0.7260437
1.0054435
1.0055109
1.2251911
0.99136984
0.8957334
0.8409222
0.56761456
1.0274454
0.7933387
0.60720944
0.82156485
0.9934083
0.9388795
1.0011704
0.891438
0.8809496
1.1502869
1.2016696
1.0201255
0.6978929
0.66578496
1.5463204
0.8329753
0.7971462
0.63877743
0.9909235
0.94703716
0.65565413
0.51871586
0.8092532
0.7400933
0.99117535
1.1303692
0.8880915
1.3342254
0.9817226
0.49970484
0.76187193
0.9820194
0.66927916
0.61020696
0.69896215
0.90855736
0.9194679
1.2078508
0.6450527
1.0258508
1.2092212
1.2158883
0.9385608
0.59414285
0.5556983
0.850743
0.6966588
0.7875954
0.6352975
0.7996108
0.7740027
1.3886175
0.7451574
0.86478317
0.6296702
0.45021352
0.85809827
0.6537611
0.56470346
0.67146754
0.8641843
0.7061168
0.8690122
1.1396897
0.50050855
0.9107243
0.9446849
0.63715434
0.8907955
0.7622923
0.39813423
0.65433365
0.90312266
0.8674386
0.8292671
0.9802049
0.9875546
1.2010218
0.84615767
0.8140998
0.5002404
0.44206876
0.86870545
0.6091561
1.3430116
0.57611585
0.7343517
0.7879633
0.7169977
0.59200895
0.85479593
0.84298724
0.8528872
0.95367485
0.6097769
1.38774
0.753422
0.73916155
1.0417652
0.7036614
1.063759
1.2348651
0.624493
0.9198104
0.6645563
0.8248346
1.0950726
0.84915894
0.4213567
0.780217
0.82740945
0.6271462
1.0077178
0.68421847
1.1824578
1.2049042
0.8136089
0.5720664
0.73434687
0.5887288
1.1505018
0.91120327
1.118531
0.9573888
0.6940915
0.88996154
0.5692025
0.66593987
0.75940925
0.680185
0.45826954
0.90574837
1.030642
0.8789065
0.9848757
0.7062899
0.81069845
0.5201618
0.80446696
0.675401
1.2435936
0.48012197
0.96888816
0.8657326
0.74678844
1.2388382
1.0002327
0.6791627
0.8144765
0.9901278
1.02082
0.810451
0.9060365
0.6038793
0.6209175
0.8800711
0.5580146
0.79919666
1.0156868
0.5343888
0.55601126
1.0270636
0.8027079
0.3749848
1.1501197
1.2767859
0.80290604
1.0691993
0.52885336
0.97674465
0.91666526
0.7538003
0.8545934
1.1063539
0.75004137
0.9093021
0.7727016
1.0306975
0.82333785
0.7133782
0.83499444
0.94461656
1.1629424
0.5568037
0.8718205
0.8714469
0.7840098
1.0021155
1.1938863
0.89657307
1.1809211
0.83093005
0.7221514
0.8977497
0.6337205
0.8873848
1.0593014
1.2503638
0.49177694
0.6908011
1.1344893
0.84919226
1.1826824
0.88578844
1.1504858
0.59784466
0.55930763
0.9043686
0.8910084
0.71943027
0.5945704
0.9630408
0.8071053
0.90987223
0.9025129
0.6150948
1.3163874
0.8213271
0.5794754
1.3184727
0.95731664
0.9042021
0.98135483
0.6573341
1.1205705
1.0949289
1.1076952
0.75236905
0.86514837
0.96124715
0.6815736
0.8785423
0.73596054
1.1332308
0.8741084
1.042258
0.94758797
0.63797307
0.72595054
1.3094254
0.83515614
0.6662537
