gradient
3.096368e-08
9.687084e-08
1.040193e-06
1.2521475e-06
1.3740414e-06
1.5239788e-06
1.3964813e-06
1.6133315e-06
1.8544653e-06
1.6871998e-06
1.8147466e-06
1.8543994e-06
2.2333459e-06
2.2759377e-06
3.2251105e-06
4.1207e-06
2.8547893e-06
2.8622571e-06
2.9782752e-06
3.1762916e-06
3.1744507e-06
3.1630946e-06
3.3094068e-06
3.7554705e-06
3.775266e-06
3.8753888e-06
4.0685304e-06
4.004247e-06
4.0970995e-06
4.299255e-06
4.2626734e-06
4.2792794e-06
4.429968e-06
4.470838e-06
4.6982964e-06
4.7440894e-06
5.6885447e-06
5.933444e-06
5.893102e-06
5.951525e-06
6.139723e-06
6.161831e-06
6.409218e-06
6.4273e-06
6.499271e-06
6.5513786e-06
6.7149235e-06
6.684217e-06
6.6604284e-06
6.5838844e-06
6.6267066e-06
6.5332943e-06
6.684239e-06
6.80566e-06
6.985292e-06
8.04604e-06
6.4857e-06
6.5170966e-06
6.43526e-06
6.5291233e-06
6.8790473e-06
6.852689e-06
6.99691e-06
7.0354713e-06
7.2369203e-06
7.225154e-06
7.384687e-06
7.4582726e-06
7.412586e-06
7.4436866e-06
9.341682e-06
9.461656e-06
9.83424e-06
9.973491e-06
9.898424e-06
1.001534e-05
9.95701e-06
1.0314418e-05
1.03636385e-05
9.278363e-06
9.338276e-06
9.289698e-06
9.506662e-06
9.400289e-06
9.282881e-06
9.4745665e-06
1.1262315e-05
1.1303016e-05
1.1285841e-05
1.1943132e-05
1.1940401e-05
1.186148e-05
1.1813002e-05
1.2118678e-05
1.2411841e-05
1.2548472e-05
1.2739567e-05
1.2807783e-05
1.2988059e-05
1.322517e-05
1.328397e-05
1.3677458e-05
1.3517491e-05
1.3477473e-05
1.3374065e-05
1.08567665e-05
1.0812915e-05
1.07753185e-05
1.0899659e-05
1.1005292e-05
1.1046222e-05
1.1015215e-05
1.098835e-05
1.1025792e-05
1.1023538e-05
1.1087665e-05
1.1103948e-05
1.1181464e-05
1.1320603e-05
1.1788597e-05
1.1814516e-05
1.1908766e-05
1.4156463e-05
1.4578529e-05
1.45770455e-05
1.4774989e-05
1.50136075e-05
1.5135347e-05
1.5395603e-05
1.5332434e-05
1.552501e-05
1.5554884e-05
1.5559228e-05
1.5680786e-05
1.5786563e-05
1.582703e-05
1.6349317e-05
1.6463804e-05
1.6502274e-05
1.6560582e-05
1.627072e-05
1.663254e-05
1.6325468e-05
1.672089e-05
1.6705022e-05
1.661326e-05
1.6824055e-05
1.7003873e-05
1.6995677e-05
1.6931639e-05
1.6925755e-05
1.714101e-05
1.7145863e-05
1.738586e-05
1.7289218e-05
1.7411703e-05
1.7413331e-05
1.732125e-05
1.7237746e-05
1.7266404e-05
1.7440143e-05
1.7660896e-05
1.77182e-05
1.7907376e-05
1.8116989e-05
1.8125435e-05
1.821775e-05
1.8118742e-05
1.804803e-05
1.8276976e-05
1.838791e-05
1.8714769e-05
1.94151e-05
1.9590205e-05
1.986326e-05
2.0100273e-05
1.9982117e-05
2.0066702e-05
2.0243935e-05
2.0468211e-05
2.0478114e-05
2.0554335e-05
2.067707e-05
2.0808613e-05
2.0847881e-05
2.1023532e-05
2.096354e-05
2.0961317e-05
2.107647e-05
2.1325692e-05
2.1513975e-05
2.1636955e-05
2.1825315e-05
2.1911994e-05
2.2040544e-05
2.2288466e-05
2.24303e-05
2.2336517e-05
2.2300723e-05
2.231739e-05
2.230076e-05
2.233826e-05
2.2419452e-05
2.2711716e-05
2.2766086e-05
2.2975488e-05
2.3262179e-05
2.3387405e-05
2.3452953e-05
2.35336e-05
2.3512515e-05
2.3666102e-05
2.3552384e-05
2.3699617e-05
2.3878656e-05
2.4116986e-05
2.4258507e-05
2.4479492e-05
2.432743e-05
2.4534565e-05
2.4668629e-05
2.4677998e-05
2.4887491e-05
2.5145737e-05
2.5312032e-05
2.5447298e-05
2.3752134e-05
2.385826e-05
2.3887127e-05
2.39736e-05
2.3860579e-05
2.4090241e-05
2.4128994e-05
2.4002404e-05
2.4290706e-05
2.4431547e-05
2.4616911e-05
2.4775794e-05
2.4912604e-05
2.5012812e-05
2.5079542e-05
2.5027415e-05
2.5066747e-05
2.5381634e-05
2.5435458e-05
2.53251e-05
2.5623183e-05
2.5702473e-05
2.5911526e-05
2.6127213e-05
2.6123327e-05
2.6435986e-05
2.6641772e-05
2.6778667e-05
2.6833563e-05
2.692708e-05
2.7079674e-05
2.6897116e-05
2.695494e-05
2.6936419e-05
2.6918478e-05
2.6817517e-05
2.7090935e-05
2.7270238e-05
2.7571301e-05
2.755648e-05
2.763963e-05
2.7732696e-05
2.4802512e-05
2.47918e-05
2.4793177e-05
2.4900715e-05
2.4756118e-05
2.475873e-05
2.5316762e-05
2.526613e-05
2.5578582e-05
2.583412e-05
2.5957726e-05
2.60304e-05
2.622457e-05
2.627415e-05
2.6108499e-05
2.6209633e-05
2.61643e-05
2.6130052e-05
2.6136551e-05
2.6085036e-05
2.6191614e-05
2.6427033e-05
2.6522534e-05
2.6547727e-05
2.479375e-05
2.466715e-05
2.4921606e-05
2.532823e-05
2.5544825e-05
2.5412828e-05
2.5427755e-05
2.5621746e-05
2.5693716e-05
2.5813331e-05
2.5854575e-05
2.5843708e-05
2.5958378e-05
2.5914227e-05
2.6415782e-05
2.6729724e-05
2.6979651e-05
2.6997806e-05
2.702598e-05
2.712533e-05
2.722875e-05
2.7263966e-05
2.7407134e-05
2.7409236e-05
